timestamp,total_pkt_cnt,tcp_cnt,udp_cnt,icmp_cnt,syn_cnt,ack_cnt,unique_dst_port_cnt,unique_src_ip_cnt,dns_query_cnt,gratuitous_arp_cnt,failed_login_cnt,mac_change_cnt,label
19:53:35,89,0,0,0,0,0,0,0,0,0,0,0,5
19:53:40,107,0,0,0,0,0,0,0,0,0,0,0,5
19:53:45,129,0,0,0,0,0,0,0,0,0,0,0,5
19:53:50,68,0,0,0,0,0,0,0,0,0,0,0,5
19:53:55,2,0,0,0,0,0,0,0,0,0,0,0,5
19:54:00,58,0,0,0,0,0,0,0,0,0,0,0,5
19:54:05,143,0,0,0,0,0,0,0,0,0,0,0,5
19:54:10,165,0,0,0,0,0,0,0,0,0,0,0,5
19:54:15,136,0,0,0,0,0,0,0,0,0,0,0,5
19:54:20,106,0,0,0,0,0,0,0,0,0,0,0,5
19:54:25,12,0,0,0,0,0,0,0,0,0,0,0,5
19:54:30,127,0,0,0,0,0,0,0,0,0,0,0,5
19:54:35,140,0,0,0,0,0,0,0,0,0,0,0,5
19:54:40,116,0,0,0,0,0,0,0,0,0,0,0,5
19:55:30,41,0,0,0,0,0,0,0,0,0,0,0,5
19:55:35,122,0,0,0,0,0,0,0,0,0,0,0,5
19:55:40,141,0,0,0,0,0,0,0,0,0,0,0,5
19:55:45,106,0,0,0,0,0,0,0,0,0,0,0,5
19:55:50,74,0,0,0,0,0,0,0,0,0,0,0,5
19:55:55,2,0,0,0,0,0,0,0,0,0,0,0,5
19:56:00,11,0,0,0,0,0,0,0,0,0,0,0,5
19:56:05,75,0,0,0,0,0,0,0,0,0,0,0,5
19:56:10,40,0,0,0,0,0,0,0,0,0,0,0,5
19:56:20,91,0,0,0,0,0,0,0,0,0,0,0,5
19:56:25,167,0,0,0,0,0,0,0,0,0,0,0,5
19:56:30,123,0,0,0,0,0,0,0,0,0,0,0,5
19:56:35,84,0,0,0,0,0,0,0,0,0,0,0,5
19:56:40,110,0,0,0,0,0,0,0,0,0,0,0,5
19:56:45,101,0,0,0,0,0,0,0,0,0,0,0,5
19:56:50,47,0,0,0,0,0,0,0,0,0,0,0,5
19:56:55,2,0,0,0,0,0,0,0,0,0,0,0,5
19:57:00,9,0,0,0,0,0,0,0,0,0,0,0,5
19:57:05,127,0,0,0,0,0,0,0,0,0,0,0,5
19:57:10,152,0,0,0,0,0,0,0,0,0,0,0,5
19:57:15,143,0,0,0,0,0,0,0,0,0,0,0,5
19:57:20,108,0,0,0,0,0,0,0,0,0,0,0,5
19:57:25,89,0,0,0,0,0,0,0,0,0,0,0,5
19:57:30,150,0,0,0,0,0,0,0,0,0,0,0,5
19:57:35,131,0,0,0,0,0,0,0,0,0,0,0,5
19:57:40,94,0,0,0,0,0,0,0,0,0,0,0,5
19:57:45,66,0,0,0,0,0,0,0,0,0,0,0,5
19:57:50,66,0,0,0,0,0,0,0,0,0,0,0,5
19:57:55,2,0,0,0,0,0,0,0,0,0,0,0,5
19:58:00,2,0,0,0,0,0,0,0,0,0,0,0,5
19:58:05,105,0,0,0,0,0,0,0,0,0,0,0,5
19:58:10,106,0,0,0,0,0,0,0,0,0,0,0,5
19:58:15,155,0,0,0,0,0,0,0,0,0,0,0,5
19:58:20,39,0,0,0,0,0,0,0,0,0,0,0,5
