timestamp,total_pkt_cnt,tcp_cnt,udp_cnt,icmp_cnt,syn_cnt,ack_cnt,unique_dst_port_cnt,unique_src_ip_cnt,dns_query_cnt,gratuitous_arp_cnt,failed_login_cnt,mac_change_cnt,label
1778760194,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760196,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760198,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760200,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760202,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760204,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760206,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760207,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760208,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760209,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760210,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760211,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760212,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760213,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760214,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760215,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760216,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760217,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760218,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760219,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760220,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760221,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760222,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760223,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760224,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760225,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760226,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760227,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760228,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760229,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760230,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760231,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760232,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760233,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760234,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760235,1,0,0,0,0,0,0,0,0,1,0,0,5
1778760236,1,0,0,0,0,0,0,0,0,1,0,0,5
